date,cefalea OR dolor de cabeza-count,hipertensión -count,enfermedades de base-count,enfermedades cardiovascular...-count,insuficiencia renal-count,cáncer -count,VIH-count,tuberculosis -count,EPOC OR enfermedad pulmonar...-count,asma-count,insuficiencia cardíaca -count,arritmias cardíacas-count,enfermedad cerebrovascular-count,accidente cerebrovascular O...-count,síndrome de down-count,fibrosis-count,artritis-count,vasculitis-count,cefalea OR dolor de cabeza-total_count,hipertensión -total_count,enfermedades de base-total_count,enfermedades cardiovascular...-total_count,insuficiencia renal-total_count,cáncer -total_count,VIH-total_count,tuberculosis -total_count,EPOC OR enfermedad pulmonar...-total_count,asma-total_count,insuficiencia cardíaca -total_count,arritmias cardíacas-total_count,enfermedad cerebrovascular-total_count,accidente cerebrovascular O...-total_count,síndrome de down-total_count,fibrosis-total_count,artritis-total_count,vasculitis-total_count,cefalea OR dolor de cabeza-ratio,hipertensión -ratio,enfermedades de base-ratio,enfermedades cardiovascular...-ratio,insuficiencia renal-ratio,cáncer -ratio,VIH-ratio,tuberculosis -ratio,EPOC OR enfermedad pulmonar...-ratio,asma-ratio,insuficiencia cardíaca -ratio,arritmias cardíacas-ratio,enfermedad cerebrovascular-ratio,accidente cerebrovascular O...-ratio,síndrome de down-ratio,fibrosis-ratio,artritis-ratio,vasculitis-ratio
"2021-04-01","3005","5","3006","76","6","18","3","2","169","3","6","0","155","85","3006","2","0","0","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","0.8422085201793722","0.0014013452914798206","0.8424887892376681","0.021300448430493273","0.0016816143497757848","0.005044843049327354","0.0008408071748878924","0.0005605381165919282","0.047365470852017935","0.0008408071748878924","0.0016816143497757848","0","0.04344170403587444","0.02382286995515695","0.8424887892376681","0.0005605381165919282","0","0"
"2021-04-02","2675","4","2675","82","7","11","1","1","161","2","9","3","150","72","2678","2","0","0","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","0.8343730505302558","0.0012476606363069245","0.8343730505302558","0.025577043044291953","0.002183406113537118","0.0034310667498440423","0.00031191515907673113","0.00031191515907673113","0.05021834061135371","0.0006238303181534623","0.0028072364316905803","0.0009357454772301934","0.046787273861509666","0.022457891453524642","0.835308796007486","0.0006238303181534623","0","0"
"2021-04-03","2497","5","2497","40","5","17","2","2","176","1","8","2","166","52","2505","0","0","1","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","0.8379194630872483","0.0016778523489932886","0.8379194630872483","0.013422818791946308","0.0016778523489932886","0.005704697986577181","0.0006711409395973154","0.0006711409395973154","0.05906040268456376","0.0003355704697986577","0.0026845637583892616","0.0006711409395973154","0.05570469798657718","0.0174496644295302","0.8406040268456376","0","0","0.0003355704697986577"
"2021-04-04","2166","3","2166","35","7","22","0","4","99","2","6","3","88","65","2166","1","1","0","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","0.8155120481927711","0.0011295180722891566","0.8155120481927711","0.013177710843373495","0.0026355421686746986","0.008283132530120483","0","0.0015060240963855422","0.03727409638554217","0.0007530120481927711","0.002259036144578313","0.0011295180722891566","0.03313253012048193","0.02447289156626506","0.8155120481927711","0.00037650602409638556","0.00037650602409638556","0"
"2021-04-05","3044","4","3047","50","10","22","0","7","129","4","9","2","121","67","3044","0","0","0","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","0.8269491985873404","0.0010866612333604998","0.8277641945123607","0.013583265417006248","0.0027166530834012497","0.00597663678348275","0","0.0019016571583808748","0.03504482477587612","0.0010866612333604998","0.0024449877750611247","0.0005433306166802499","0.03287150230915512","0.018201575658788372","0.8269491985873404","0","0","0"
"2021-04-06","4024","6","4025","85","16","51","2","6","187","5","12","3","182","70","4025","0","2","0","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","0.8530845876616494","0.0012719949120203519","0.8532965868136527","0.01801992792028832","0.0033919864320542717","0.010811956752172992","0.00042399830400678397","0.0012719949120203519","0.0396438414246343","0.00105999576001696","0.0025439898240407037","0.0006359974560101759","0.03858384566461734","0.014839940640237439","0.8532965868136527","0","0.00042399830400678397","0"
"2021-04-07","4361","8","4361","111","8","33","10","8","263","8","7","6","241","101","4364","0","4","0","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","0.8779947654519831","0.0016106301590497283","0.8779947654519831","0.022347493456814978","0.0016106301590497283","0.006643849406080129","0.0020132876988121604","0.0016106301590497283","0.05294946647875982","0.0016106301590497283","0.0014093013891685123","0.0012079726192872962","0.04852023354137306","0.020334205758002818","0.8785987517616267","0","0.0008053150795248641","0"
"2021-04-08","1334","0","1336","32","4","9","1","3","75","2","5","0","69","15","1336","1","3","0","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","0.802647412755716","0","0.8038507821901324","0.019253910950661854","0.0024067388688327317","0.005415162454873646","0.0006016847172081829","0.0018050541516245488","0.04512635379061372","0.0012033694344163659","0.0030084235860409147","0","0.04151624548736462","0.009025270758122744","0.8038507821901324","0.0006016847172081829","0.0018050541516245488","0"
"2021-04-09","47","0","47","2","0","0","0","1","1","0","0","0","1","1","47","0","0","0","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53","53","0.8867924528301887","0","0.8867924528301887","0.03773584905660377","0","0","0","0.018867924528301886","0.018867924528301886","0","0","0","0.018867924528301886","0.018867924528301886","0.8867924528301887","0","0","0"
"2021-04-10","48","0","48","2","0","0","0","0","4","0","0","0","4","0","48","0","0","0","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","0.9795918367346939","0","0.9795918367346939","0.04081632653061224","0","0","0","0","0.08163265306122448","0","0","0","0.08163265306122448","0","0.9795918367346939","0","0","0"
"2021-04-11","130","0","130","2","0","1","0","0","6","0","0","0","6","3","131","0","0","0","136","136","136","136","136","136","136","136","136","136","136","136","136","136","136","136","136","136","0.9558823529411765","0","0.9558823529411765","0.014705882352941176","0","0.007352941176470588","0","0","0.04411764705882353","0","0","0","0.04411764705882353","0.022058823529411766","0.9632352941176471","0","0","0"
"2021-04-12","380","0","380","6","1","2","1","0","14","0","0","0","13","8","380","0","0","0","394","394","394","394","394","394","394","394","394","394","394","394","394","394","394","394","394","394","0.9644670050761421","0","0.9644670050761421","0.015228426395939087","0.0025380710659898475","0.005076142131979695","0.0025380710659898475","0","0.03553299492385787","0","0","0","0.03299492385786802","0.02030456852791878","0.9644670050761421","0","0","0"
"2021-04-13","2059","7","2059","71","7","10","3","0","100","3","2","1","95","38","2060","0","1","0","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","0.9376138433515483","0.0031876138433515485","0.9376138433515483","0.03233151183970856","0.0031876138433515485","0.004553734061930784","0.001366120218579235","0","0.04553734061930783","0.001366120218579235","0.0009107468123861566","0.0004553734061930783","0.04326047358834244","0.017304189435336976","0.9380692167577414","0","0.0004553734061930783","0"
"2021-04-14","4400","12","4400","132","19","40","8","1","263","9","13","4","246","77","4407","1","4","0","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","0.8663122661941327","0.002362669816893089","0.8663122661941327","0.02598936798582398","0.003740893876747391","0.007875566056310297","0.0015751132112620594","0.00019688915140775743","0.0517818468202402","0.0017720023626698169","0.0025595589683008466","0.0007875566056310297","0.04843473124630833","0.015160464658397323","0.867690490253987","0.00019688915140775743","0.0007875566056310297","0"
"2021-04-15","4502","12","4502","115","9","43","5","6","246","1","17","7","223","85","4505","3","4","0","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","0.8596524727897651","0.0022913881993507734","0.8596524727897651","0.02195913691044491","0.00171854114951308","0.008210807714340271","0.0009547450830628223","0.0011456940996753867","0.04697345808669085","0.00019094901661256445","0.0032461332824135956","0.001336643116287951","0.04258163070460187","0.016230666412067978","0.8602253198396028","0.0005728470498376934","0.0007637960664502578","0"
"2021-04-16","4146","10","4146","95","9","41","3","4","183","3","7","2","166","55","4149","0","1","0","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","0.8743146351750316","0.002108814846056516","0.8743146351750316","0.020033741037536905","0.0018979333614508645","0.008646140868831717","0.0006326444538169548","0.0008435259384226065","0.03859131168283425","0.0006326444538169548","0.0014761703922395613","0.00042176296921130323","0.03500632644453817","0.011598481653310838","0.8749472796288486","0","0.00021088148460565162","0"
"2021-04-17","1435","1","1436","24","2","15","0","0","73","0","5","0","69","31","1437","0","0","0","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","0.8144154370034052","0.0005675368898978433","0.8149829738933031","0.01362088535754824","0.0011350737797956867","0.00851305334846765","0","0","0.041430192962542564","0","0.0028376844494892167","0","0.03916004540295119","0.017593643586833144","0.815550510783201","0","0","0"
"2021-04-18","379","1","380","13","2","8","1","1","13","0","2","0","13","13","380","0","0","0","391","391","391","391","391","391","391","391","391","391","391","391","391","391","391","391","391","391","0.969309462915601","0.0025575447570332483","0.9718670076726342","0.03324808184143223","0.005115089514066497","0.020460358056265986","0.0025575447570332483","0.0025575447570332483","0.03324808184143223","0","0.005115089514066497","0","0.03324808184143223","0.03324808184143223","0.9718670076726342","0","0","0"
"2021-04-19","2892","9","2894","76","12","33","3","1","135","12","17","2","126","61","2899","2","2","0","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","0.9227823867262285","0.002871729419272495","0.9234205488194002","0.024250159540523293","0.0038289725590299937","0.010529674537332482","0.0009572431397574984","0.0003190810465858328","0.04307594128908743","0.0038289725590299937","0.005424377791959157","0.0006381620931716656","0.04020421186981493","0.0194639438417358","0.9250159540523293","0.0006381620931716656","0.0006381620931716656","0"
"2021-04-20","4007","10","4009","89","11","41","10","3","175","5","17","6","158","72","4011","1","1","0","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","0.8520093557303848","0.00212630236019562","0.852434616202424","0.018924091005741016","0.002338932596215182","0.008717839676802041","0.00212630236019562","0.0006378907080586859","0.03721029130342335","0.00106315118009781","0.0036147140123325536","0.0012757814161173718","0.03359557729109079","0.015309376993408463","0.8528598766744631","0.00021263023601956197","0.00021263023601956197","0"
"2021-04-21","4701","12","4701","88","19","46","14","7","227","7","23","4","200","51","4705","1","8","0","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","0.8641544117647059","0.0022058823529411764","0.8641544117647059","0.016176470588235296","0.0034926470588235296","0.008455882352941176","0.002573529411764706","0.001286764705882353","0.041727941176470586","0.001286764705882353","0.004227941176470588","0.0007352941176470588","0.03676470588235294","0.009375","0.8648897058823529","0.0001838235294117647","0.0014705882352941176","0"
"2021-04-22","4571","11","4578","119","14","34","2","3","217","4","12","5","187","53","4576","3","2","1","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","0.8616399622997173","0.0020735155513666352","0.8629594721960415","0.022431668237511783","0.002639019792648445","0.0064090480678605085","0.00037700282752120643","0.0005655042412818096","0.04090480678605089","0.0007540056550424129","0.0022620169651272385","0.000942507068803016","0.0352497643732328","0.00999057492931197","0.8625824693685202","0.0005655042412818096","0.00037700282752120643","0.00018850141376060322"
"2021-04-23","4137","6","4144","114","14","24","4","9","192","3","11","3","183","105","4141","0","2","0","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","0.8667504714016342","0.001257071024512885","0.8682170542635659","0.023884349465744813","0.002933165723863398","0.00502828409805154","0.0008380473496752566","0.0018856065367693275","0.04022627278441232","0.0006285355122564425","0.0023046302116069557","0.0006285355122564425","0.03834066624764299","0.02199874292897549","0.8675885187513095","0","0.0004190236748376283","0"
"2021-04-24","2913","6","2917","69","8","26","4","2","165","2","6","2","152","81","2917","0","0","0","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","0.8661909009812667","0.001784121320249777","0.8673803151947665","0.020517395182872437","0.0023788284269997025","0.007731192387749034","0.0011894142134998512","0.0005947071067499256","0.04906333630686887","0.0005947071067499256","0.001784121320249777","0.0005947071067499256","0.04519774011299435","0.02408563782337199","0.8673803151947665","0","0","0"
"2021-04-25","2893","3","2900","64","9","30","3","2","159","1","10","1","145","122","2897","2","1","0","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","0.8476413712276589","0.0008789920890711983","0.849692352768825","0.0187518312335189","0.002636976267213595","0.008789920890711983","0.0008789920890711983","0.0005859947260474656","0.04658658072077351","0.0002929973630237328","0.002929973630237328","0.0002929973630237328","0.042484617638441254","0.0357456782888954","0.8488133606797539","0.0005859947260474656","0.0002929973630237328","0"
"2021-04-26","4340","7","4342","90","14","42","3","2","213","5","8","0","193","101","4340","0","0","0","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","4970","0.8732394366197183","0.0014084507042253522","0.8736418511066398","0.018108651911468814","0.0028169014084507044","0.008450704225352112","0.0006036217303822937","0.00040241448692152917","0.04285714285714286","0.001006036217303823","0.0016096579476861167","0","0.03883299798792757","0.020321931589537223","0.8732394366197183","0","0","0"
"2021-04-27","4675","16","4677","116","10","33","6","4","204","3","12","0","187","101","4678","1","0","0","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","5409","0.8643002403401738","0.002958032908116103","0.8646699944536883","0.021445738583841745","0.0018487705675725643","0.006100942872989462","0.0011092623405435386","0.0007395082270290257","0.03771491957848031","0.0005546311702717693","0.0022185246810870773","0","0.03457200961360695","0.018672582732482897","0.8648548715104456","0.00018487705675725643","0","0"
"2021-04-28","4627","11","4627","101","14","59","7","2","209","2","13","2","194","49","4629","2","3","0","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","5348","0.8651832460732984","0.002056843679880329","0.8651832460732984","0.01888556469708302","0.002617801047120419","0.011032161555721766","0.0013089005235602095","0.00037397157816005983","0.03908002991772625","0.00037397157816005983","0.0024308152580403888","0.00037397157816005983","0.036275243081525806","0.009162303664921465","0.8655572176514585","0.00037397157816005983","0.0005609573672400897","0"
"2021-04-29","4578","10","4580","78","23","52","14","15","223","16","21","3","192","62","4578","0","2","0","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","5302","0.8634477555639382","0.001886080724254998","0.8638249717087891","0.014711429649188985","0.004337985665786495","0.00980761976612599","0.002640513013956997","0.002829121086382497","0.04205960015088646","0.003017729158807997","0.003960769520935496","0.0005658242172764995","0.036212749905695965","0.011693700490380989","0.8634477555639382","0","0.0003772161448509996","0"
"2021-04-30","4362","7","4364","90","23","42","11","8","198","10","29","7","183","71","4369","0","0","0","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","5033","0.8666799125769918","0.0013908205841446453","0.8670772898867475","0.017881978939002584","0.004569839062189549","0.008344923504867872","0.002185575203655871","0.0015895092390224518","0.03934035366580568","0.001986886548778065","0.005761970991456387","0.0013908205841446453","0.03636002384263858","0.01410689449632426","0.8680707331611365","0","0","0"
"2021-05-01","3016","9","3016","41","10","18","2","2","113","0","13","8","106","28","3019","1","1","0","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","3521","0.8565748366941209","0.0025560920193126954","0.8565748366941209","0.011644419199091167","0.0028401022436807723","0.005112184038625391","0.0005680204487361545","0.0005680204487361545","0.03209315535359273","0","0.003692132916785004","0.002272081794944618","0.030105083783016188","0.007952286282306162","0.8574268673672252","0.00028401022436807724","0.00028401022436807724","0"
"2021-05-02","2943","9","2944","39","12","16","1","4","126","2","7","2","111","32","2946","0","0","0","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","3431","0.8577674147478869","0.0026231419411250363","0.8580588749635675","0.011366948411541825","0.0034975225881667153","0.004663363450888954","0.0002914602156805596","0.0011658408627222385","0.03672398717575051","0.0005829204313611193","0.0020402215097639173","0.0005829204313611193","0.03235208394054211","0.009326726901777908","0.8586417953949286","0","0","0"
"2021-05-03","4108","12","4108","92","18","26","9","4","177","9","18","6","157","47","4109","4","0","0","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","0.8617579190266415","0.0025173064820641915","0.8617579190266415","0.019299349695825467","0.003775959723096287","0.0054541640444724145","0.0018879798615481435","0.0008391021606880638","0.037130270610446825","0.0018879798615481435","0.003775959723096287","0.0012586532410320957","0.032934759807006504","0.009859450388084749","0.8619676945668135","0.0008391021606880638","0","0"
"2021-05-04","4603","6","4603","73","11","30","4","5","168","10","15","6","151","199","4606","0","3","0","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","5246","0.8774304231795654","0.001143728555089592","0.8774304231795654","0.01391536408692337","0.0020968356843309188","0.0057186427754479605","0.0007624857033930614","0.0009531071292413268","0.032024399542508575","0.0019062142584826535","0.0028593213877239803","0.001143728555089592","0.028783835303088066","0.0379336637438048","0.8780022874571102","0","0.000571864277544796","0"
"2021-05-05","4541","8","4541","63","16","33","7","6","191","8","16","1","173","100","4548","0","0","0","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","0.8689246077305779","0.0015308075009567547","0.8689246077305779","0.012055109070034443","0.0030616150019135095","0.006314580941446613","0.0013394565633371603","0.001148105625717566","0.03654802908534252","0.0015308075009567547","0.0030616150019135095","0.00019135093761959434","0.03310371220818982","0.019135093761959432","0.870264064293915","0","0","0"
"2021-05-06","4493","5","4493","69","19","36","8","5","170","9","11","1","155","86","4498","3","3","0","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","0.8589179889122539","0.0009558401835213152","0.8589179889122539","0.013190594532594151","0.003632192697380998","0.006882049321353469","0.0015293442936341044","0.0009558401835213152","0.03249856623972472","0.0017205123303383673","0.0021028484037468936","0.00019116803670426305","0.029631045689160772","0.016440451156566623","0.8598738290957751","0.0005735041101127892","0.0005735041101127892","0"
"2021-05-07","4264","10","4266","63","14","24","13","9","169","9","12","4","161","57","4268","1","3","1","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","0.8746666666666667","0.0020512820512820513","0.8750769230769231","0.012923076923076923","0.002871794871794872","0.004923076923076923","0.0026666666666666666","0.0018461538461538461","0.034666666666666665","0.0018461538461538461","0.0024615384615384616","0.0008205128205128205","0.033025641025641025","0.011692307692307693","0.8754871794871795","0.00020512820512820512","0.0006153846153846154","0.00020512820512820512"
"2021-05-08","3038","4","3038","39","11","25","6","6","124","7","8","7","115","49","3042","5","0","0","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","3552","0.8552927927927928","0.0011261261261261261","0.8552927927927928","0.01097972972972973","0.003096846846846847","0.007038288288288288","0.0016891891891891893","0.0016891891891891893","0.03490990990990991","0.0019707207207207205","0.0022522522522522522","0.0019707207207207205","0.03237612612612613","0.013795045045045045","0.856418918918919","0.0014076576576576576","0","0"
"2021-05-09","2899","4","2900","51","10","20","6","7","132","8","10","7","121","52","2904","6","0","0","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","3416","0.8486533957845434","0.00117096018735363","0.8489461358313818","0.014929742388758781","0.002927400468384075","0.00585480093676815","0.001756440281030445","0.0020491803278688526","0.03864168618266979","0.00234192037470726","0.002927400468384075","0.0020491803278688526","0.035421545667447304","0.01522248243559719","0.8501170960187353","0.001756440281030445","0","0"
"2021-05-10","4359","6","4359","66","15","42","3","4","160","5","9","2","149","55","4361","2","1","0","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","5022","0.8679808841099164","0.0011947431302270011","0.8679808841099164","0.013142174432497013","0.002986857825567503","0.008363201911589008","0.0005973715651135006","0.0007964954201513341","0.03185981680605336","0.0009956192751891676","0.0017921146953405018","0.00039824771007566706","0.029669454400637195","0.010951812027080845","0.868379131819992","0.00039824771007566706","0.00019912385503783353","0"
"2021-05-11","4870","12","4870","102","12","39","13","8","202","7","12","5","180","85","4870","5","1","0","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","5579","0.8729162932425166","0.0021509231044990144","0.8729162932425166","0.01828284638824162","0.0021509231044990144","0.006990500089621796","0.0023301666965405985","0.001433948736332676","0.03620720559240007","0.0012547051442910915","0.0021509231044990144","0.0008962179602079225","0.03226384656748521","0.015235705323534684","0.8729162932425166","0.0008962179602079225","0.0001792435920415845","0"
"2021-05-12","4959","7","4959","106","16","37","15","16","194","12","18","10","172","116","4959","6","1","0","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","5511","0.8998366902558519","0.001270186898929414","0.8998366902558519","0.019234258755216838","0.002903284340410089","0.006713845037198331","0.0027218290691344584","0.002903284340410089","0.035202322627472325","0.002177463255307567","0.00326619488296135","0.0018145527127563057","0.031210306659408455","0.021048811467973143","0.8998366902558519","0.0010887316276537834","0.00018145527127563056","0"
"2021-05-13","4705","4","4705","121","29","35","6","3","158","1","27","1","149","69","4707","2","0","0","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","5156","0.9125290923196276","0.0007757951900698216","0.9125290923196276","0.023467804499612104","0.005624515128006206","0.0067882079131109385","0.0011636927851047323","0.0005818463925523662","0.03064391000775795","0.0001939487975174554","0.005236617532971295","0.0001939487975174554","0.028898370830100852","0.013382467028704423","0.9129169899146625","0.0003878975950349108","0","0"
"2021-05-14","4259","2","4259","79","9","37","7","6","171","5","10","6","160","73","4261","3","4","1","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","4766","0.8936214855224507","0.000419639110365086","0.8936214855224507","0.0165757448594209","0.0018883759966428872","0.007763323541754091","0.0014687368862778011","0.001258917331095258","0.03587914393621486","0.001049097775912715","0.00209819555182543","0.001258917331095258","0.03357112882920688","0.01531682752832564","0.8940411246328158","0.000629458665547629","0.000839278220730172","0.000209819555182543"
"2021-05-15","3255","8","3255","37","2","19","4","2","123","0","2","0","111","55","3263","1","2","0","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","3751","0.8677685950413223","0.0021327645961077045","0.8677685950413223","0.009864036256998134","0.0005331911490269261","0.005065315915755798","0.0010663822980538523","0.0005331911490269261","0.032791255665155956","0","0.0005331911490269261","0","0.029592108770994403","0.01466275659824047","0.86990135963743","0.00026659557451346307","0.0005331911490269261","0"
"2021-05-16","2836","12","2836","51","5","35","0","1","139","1","6","9","119","55","2841","2","2","0","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","3362","0.843545508625818","0.003569303985722784","0.843545508625818","0.015169541939321832","0.00148720999405116","0.01041046995835812","0","0.000297441998810232","0.04134443783462225","0.000297441998810232","0.001784651992861392","0.002676977989292088","0.03539559785841761","0.01635930993456276","0.8450327186198692","0.000594883997620464","0.000594883997620464","0"
"2021-05-17","3523","13","3523","74","6","17","8","3","156","2","9","3","141","57","3526","1","0","0","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","0.8596876525134212","0.00317227916056613","0.8596876525134212","0.01805758906783797","0.0014641288433382138","0.004148365056124939","0.0019521717911176184","0.0007320644216691069","0.03806734992679356","0.0004880429477794046","0.0021961932650073207","0.0007320644216691069","0.034407027818448024","0.013909224011713031","0.8604197169350903","0.0002440214738897023","0","0"
"2021-05-18","4710","9","4712","71","6","28","9","5","171","4","9","5","162","49","4714","1","1","0","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","0.8861712135465664","0.0016933207902163688","0.8865475070555033","0.013358419567262464","0.0011288805268109125","0.005268109125117592","0.0016933207902163688","0.0009407337723424271","0.03217309501411101","0.0007525870178739417","0.0016933207902163688","0.0009407337723424271","0.030479774223894637","0.009219190968955786","0.8869238005644403","0.00018814675446848542","0.00018814675446848542","0"
"2021-05-19","3705","4","3705","69","5","29","8","4","118","1","10","3","104","59","3708","1","2","0","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","4144","0.8940637065637066","0.0009652509652509653","0.8940637065637066","0.016650579150579152","0.0012065637065637065","0.006998069498069498","0.0019305019305019305","0.0009652509652509653","0.028474903474903474","0.00024131274131274132","0.002413127413127413","0.0007239382239382239","0.025096525096525095","0.014237451737451737","0.8947876447876448","0.00024131274131274132","0.00048262548262548264","0"
"2021-05-20","4458","9","4458","72","16","38","12","4","122","4","15","5","114","58","4458","4","2","0","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","0.8722363529641949","0.0017609078458227353","0.8722363529641949","0.014087262766581883","0.003130502837018196","0.007434944237918215","0.002347877127763647","0.000782625709254549","0.023870084132263745","0.000782625709254549","0.002934846409704559","0.0009782821365681863","0.022304832713754646","0.011348072784190961","0.8722363529641949","0.000782625709254549","0.0003913128546272745","0"
"2021-05-21","4104","7","4106","83","9","23","17","2","154","13","8","2","144","66","4108","0","4","0","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","4673","0.8782366787930665","0.001497967044725016","0.8786646693772737","0.01776160924459662","0.0019259576289321636","0.004921891718382195","0.0036379199657607534","0.00042799058420714745","0.03295527498395035","0.0027819387973464582","0.0017119623368285898","0.00042799058420714745","0.030815322062914617","0.014123689278835866","0.8790926599614809","0","0.0008559811684142949","0"
"2021-05-22","2930","4","2930","58","11","23","9","4","128","3","7","6","118","59","2936","1","2","0","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","3428","0.8547257876312718","0.0011668611435239206","0.8547257876312718","0.01691948658109685","0.0032088681446907816","0.006709451575262544","0.0026254375729288216","0.0011668611435239206","0.03733955659276546","0.0008751458576429405","0.002042007001166861","0.001750291715285881","0.03442240373395566","0.01721120186697783","0.8564760793465578","0.00029171528588098014","0.0005834305717619603","0"
"2021-05-23","2780","6","2780","50","10","25","7","5","110","2","5","2","97","93","2784","0","1","0","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","3359","0.8276272700208396","0.0017862459065197975","0.8276272700208396","0.014885382554331646","0.002977076510866329","0.007442691277165823","0.0020839535576064306","0.0014885382554331646","0.03274784161952962","0.0005954153021732659","0.0014885382554331646","0.0005954153021732659","0.028877642155403394","0.027686811551056862","0.828818100625186","0","0.00029770765108663293","0"
